"Date","APU0100701111"
1980-01-01,0.219
1980-02-01,0.216
1980-03-01,0.222
1980-04-01,0.221
1980-05-01,0.219
1980-06-01,0.228
1980-07-01,0.223
1980-08-01,0.227
1980-09-01,0.23
1980-10-01,0.227
1980-11-01,0.224
1980-12-01,0.229
1981-01-01,0.235
1981-02-01,0.236
1981-03-01,0.245
1981-04-01,0.244
1981-05-01,0.244
1981-06-01,0.237
1981-07-01,0.242
1981-08-01,0.241
1981-09-01,0.239
1981-10-01,0.245
1981-11-01,0.24
1981-12-01,0.224
1982-01-01,0.259
1982-02-01,0.251
1982-03-01,0.254
1982-04-01,0.255
1982-05-01,0.256
1982-06-01,0.259
1982-07-01,0.26
1982-08-01,0.259
1982-09-01,0.254
1982-10-01,0.255
1982-11-01,0.235
1982-12-01,0.233
1983-01-01,0.23
1983-02-01,0.233
1983-03-01,0.232
1983-04-01,0.235
1983-05-01,0.234
1983-06-01,0.256
1983-07-01,0.244
1983-08-01,0.247
1983-09-01,0.247
1983-10-01,0.245
1983-11-01,0.24
1983-12-01,0.24
1984-01-01,0.242
1984-02-01,0.246
1984-03-01,0.245
1984-04-01,0.241
1984-05-01,0.242
1984-06-01,0.247
1984-07-01,0.248
1984-08-01,0.245
1984-09-01,0.24
1984-10-01,0.242
1984-11-01,0.239
1984-12-01,0.238
1985-01-01,0.243
1985-02-01,0.238
1985-03-01,0.238
1985-04-01,0.248
1985-05-01,0.242
1985-06-01,0.245
1985-07-01,0.248
1985-08-01,0.249
1985-09-01,0.246
1985-10-01,0.235
1985-11-01,0.231
1985-12-01,0.23
1986-01-01,0.231
1986-02-01,0.228
1986-03-01,0.227
1986-04-01,0.226
1986-05-01,0.229
1986-06-01,0.231
1986-07-01,0.227
1986-08-01,0.229
1986-09-01,0.231
1986-10-01,0.227
1986-11-01,0.219
1986-12-01,0.223
1987-01-01,0.226
1987-02-01,NA
1987-03-01,0.219
1987-04-01,0.222
1987-05-01,0.236
1987-06-01,0.238
1987-07-01,0.239
1987-08-01,0.229
1987-09-01,0.227
1987-10-01,0.211
1987-11-01,0.21
1987-12-01,0.203
1988-01-01,0.207
1988-02-01,0.209
1988-03-01,0.212
1988-04-01,0.214
1988-05-01,0.218
1988-06-01,0.219
1988-07-01,0.222
1988-08-01,0.239
1988-09-01,0.243
1988-10-01,0.237
1988-11-01,0.236
1988-12-01,0.237
1989-01-01,0.244
1989-02-01,0.247
1989-03-01,0.242
1989-04-01,0.244
1989-05-01,0.246
1989-06-01,0.245
1989-07-01,0.255
1989-08-01,0.26
1989-09-01,0.256
1989-10-01,0.249
1989-11-01,0.24
1989-12-01,0.24
1990-01-01,0.251
1990-02-01,0.249
1990-03-01,0.255
1990-04-01,0.247
1990-05-01,0.257
1990-06-01,0.262
1990-07-01,0.263
1990-08-01,0.263
1990-09-01,0.257
1990-10-01,0.249
1990-11-01,0.242
1990-12-01,0.256
1991-01-01,0.253
1991-02-01,0.243
1991-03-01,0.248
1991-04-01,0.253
1991-05-01,0.254
1991-06-01,0.251
1991-07-01,0.248
1991-08-01,0.245
1991-09-01,0.243
1991-10-01,0.244
1991-11-01,0.243
1991-12-01,0.238
1992-01-01,0.25
1992-02-01,0.262
1992-03-01,0.268
1992-04-01,0.263
1992-05-01,0.271
1992-06-01,0.27
1992-07-01,0.278
1992-08-01,0.286
1992-09-01,0.27
1992-10-01,0.255
1992-11-01,0.236
1992-12-01,0.25
1993-01-01,0.265
1993-02-01,NA
1993-03-01,NA
1993-04-01,NA
1993-05-01,NA
1993-06-01,NA
1993-07-01,NA
1993-08-01,0.269
1993-09-01,0.271
1993-10-01,0.262
1993-11-01,NA
1993-12-01,NA
1994-01-01,NA
1994-02-01,NA
1994-03-01,NA
1994-04-01,NA
1994-05-01,NA
1994-06-01,NA
1994-07-01,NA
1994-08-01,NA
1994-09-01,NA
1994-10-01,NA
1994-11-01,NA
1994-12-01,NA
1995-01-01,NA
1995-02-01,NA
1995-03-01,NA
1995-04-01,NA
1995-05-01,NA
1995-06-01,NA
1995-07-01,NA
1995-08-01,NA
1995-09-01,NA
1995-10-01,NA
1995-11-01,NA
1995-12-01,0.275
1996-01-01,0.312
1996-02-01,0.288
