"Date","CUURA316SA0"
1973-11-01,43.2
1973-12-01,NA
1974-01-01,NA
1974-02-01,44.5
1974-03-01,NA
1974-04-01,NA
1974-05-01,45.6
1974-06-01,NA
1974-07-01,NA
1974-08-01,47
1974-09-01,NA
1974-10-01,NA
1974-11-01,48.2
1974-12-01,NA
1975-01-01,NA
1975-02-01,49.1
1975-03-01,NA
1975-04-01,NA
1975-05-01,49.7
1975-06-01,NA
1975-07-01,NA
1975-08-01,51.2
1975-09-01,NA
1975-10-01,NA
1975-11-01,51.8
1975-12-01,NA
1976-01-01,NA
1976-02-01,52.2
1976-03-01,NA
1976-04-01,NA
1976-05-01,53
1976-06-01,NA
1976-07-01,NA
1976-08-01,53.9
1976-09-01,NA
1976-10-01,NA
1976-11-01,54.7
1976-12-01,NA
1977-01-01,NA
1977-02-01,55.9
1977-03-01,NA
1977-04-01,NA
1977-05-01,57.2
1977-06-01,NA
1977-07-01,NA
1977-08-01,58.1
1977-09-01,NA
1977-10-01,NA
1977-11-01,58.6
1977-12-01,NA
1978-01-01,NA
1978-02-01,59.5
1978-03-01,NA
1978-04-01,60.3
1978-05-01,NA
1978-06-01,61.7
1978-07-01,NA
1978-08-01,62.9
1978-09-01,NA
1978-10-01,63.7
1978-11-01,NA
1978-12-01,64.3
1979-01-01,NA
1979-02-01,65.6
1979-03-01,NA
1979-04-01,67.3
1979-05-01,NA
1979-06-01,69.3
1979-07-01,NA
1979-08-01,71.1
1979-09-01,NA
1979-10-01,72.7
1979-11-01,NA
1979-12-01,74.6
1980-01-01,NA
1980-02-01,77
1980-03-01,NA
1980-04-01,80.1
1980-05-01,NA
1980-06-01,81.7
1980-07-01,NA
1980-08-01,82.4
1980-09-01,NA
1980-10-01,84.4
1980-11-01,NA
1980-12-01,85.9
1981-01-01,NA
1981-02-01,87.5
1981-03-01,NA
1981-04-01,89.1
1981-05-01,NA
1981-06-01,91.2
1981-07-01,NA
1981-08-01,91.9
1981-09-01,NA
1981-10-01,93.2
1981-11-01,NA
1981-12-01,94.1
1982-01-01,NA
1982-02-01,93.6
1982-03-01,NA
1982-04-01,94.7
1982-05-01,NA
1982-06-01,97.2
1982-07-01,NA
1982-08-01,97
1982-09-01,NA
1982-10-01,97.8
1982-11-01,NA
1982-12-01,96.7
1983-01-01,NA
1983-02-01,97.1
1983-03-01,NA
1983-04-01,98.4
1983-05-01,NA
1983-06-01,100.1
1983-07-01,NA
1983-08-01,100.7
1983-09-01,NA
1983-10-01,101.5
1983-11-01,NA
1983-12-01,101.2
1984-01-01,NA
1984-02-01,102.9
1984-03-01,NA
1984-04-01,103.3
1984-05-01,NA
1984-06-01,103.8
1984-07-01,NA
1984-08-01,105.1
1984-09-01,NA
1984-10-01,106.4
1984-11-01,NA
1984-12-01,105.4
1985-01-01,NA
1985-02-01,106.2
1985-03-01,NA
1985-04-01,107
1985-05-01,NA
1985-06-01,108.3
1985-07-01,NA
1985-08-01,109.5
1985-09-01,NA
1985-10-01,109.6
1985-11-01,NA
1985-12-01,109.8
1986-01-01,NA
1986-02-01,110.6
1986-03-01,NA
1986-04-01,108.8
1986-05-01,NA
1986-06-01,109.9
1986-07-01,NA
1986-08-01,110.4
1986-09-01,NA
1986-10-01,110.3
1986-11-01,NA
1986-12-01,109.3
1987-01-01,NA
1987-02-01,110.9
1987-03-01,NA
1987-04-01,112.2
1987-05-01,NA
1987-06-01,112.9
1987-07-01,NA
1987-08-01,113.5
1987-09-01,NA
1987-10-01,114.9
1987-11-01,NA
1987-12-01,113.9
1988-01-01,NA
1988-02-01,114
1988-03-01,NA
1988-04-01,115.4
1988-05-01,NA
1988-06-01,115.6
1988-07-01,NA
1988-08-01,117.2
1988-09-01,NA
1988-10-01,117.9
1988-11-01,NA
1988-12-01,117.2
1989-01-01,NA
1989-02-01,117.5
1989-03-01,NA
1989-04-01,118.7
1989-05-01,NA
1989-06-01,120
1989-07-01,NA
1989-08-01,120
1989-09-01,NA
1989-10-01,121.4
1989-11-01,NA
1989-12-01,120.5
1990-01-01,NA
1990-02-01,122.2
1990-03-01,NA
1990-04-01,122.9
1990-05-01,NA
1990-06-01,123.8
1990-07-01,NA
1990-08-01,126
1990-09-01,NA
1990-10-01,129.5
1990-11-01,NA
1990-12-01,128.4
1991-01-01,NA
1991-02-01,129.4
1991-03-01,NA
1991-04-01,129.5
1991-05-01,NA
1991-06-01,130.1
1991-07-01,NA
1991-08-01,131.1
1991-09-01,NA
1991-10-01,133.6
1991-11-01,NA
1991-12-01,132
1992-01-01,NA
1992-02-01,132.4
1992-03-01,NA
1992-04-01,132.5
1992-05-01,NA
1992-06-01,134.2
1992-07-01,NA
1992-08-01,134.4
1992-09-01,NA
1992-10-01,136.1
1992-11-01,NA
1992-12-01,134.6
1993-01-01,NA
1993-02-01,135.4
1993-03-01,NA
1993-04-01,137
1993-05-01,NA
1993-06-01,136.2
1993-07-01,NA
1993-08-01,138.1
1993-09-01,NA
1993-10-01,139.6
1993-11-01,NA
1993-12-01,138.8
1994-01-01,NA
1994-02-01,139.2
1994-03-01,NA
1994-04-01,140.3
1994-05-01,NA
1994-06-01,141.4
1994-07-01,NA
1994-08-01,142.2
1994-09-01,NA
1994-10-01,142.8
1994-11-01,NA
1994-12-01,141.9
1995-01-01,NA
1995-02-01,143.3
1995-03-01,NA
1995-04-01,145
1995-05-01,NA
1995-06-01,144.4
1995-07-01,NA
1995-08-01,145.1
1995-09-01,NA
1995-10-01,146.8
1995-11-01,NA
1995-12-01,145.5
1996-01-01,NA
1996-02-01,146.2
1996-03-01,NA
1996-04-01,148.5
1996-05-01,NA
1996-06-01,149.4
1996-07-01,NA
1996-08-01,149.5
1996-09-01,NA
1996-10-01,150.7
1996-11-01,NA
1996-12-01,150
1997-01-01,NA
1997-02-01,150.7
1997-03-01,NA
1997-04-01,150.6
1997-05-01,NA
1997-06-01,151.4
1997-07-01,NA
1997-08-01,151.2
1997-09-01,NA
1997-10-01,152.8
1997-11-01,NA
1997-12-01,152.5
1998-01-01,152.1
1998-02-01,NA
1998-03-01,153
1998-04-01,NA
1998-05-01,153
1998-06-01,NA
1998-07-01,154.2
1998-08-01,NA
1998-09-01,154.5
1998-10-01,NA
1998-11-01,154
1998-12-01,NA
1999-01-01,155
1999-02-01,NA
1999-03-01,156.4
1999-04-01,NA
1999-05-01,157.2
1999-06-01,NA
1999-07-01,158.3
1999-08-01,NA
1999-09-01,159.8
1999-10-01,NA
1999-11-01,160.1
1999-12-01,NA
2000-01-01,160.4
2000-02-01,NA
2000-03-01,163.1
2000-04-01,NA
2000-05-01,163.2
2000-06-01,NA
2000-07-01,166.2
2000-08-01,NA
2000-09-01,166.9
2000-10-01,NA
2000-11-01,166.8
2000-12-01,NA
2001-01-01,167.3
2001-02-01,NA
2001-03-01,168.9
2001-04-01,NA
2001-05-01,169.4
2001-06-01,NA
2001-07-01,171.5
2001-08-01,NA
2001-09-01,172.8
2001-10-01,NA
2001-11-01,171.5
2001-12-01,NA
2002-01-01,170.6
2002-02-01,NA
2002-03-01,172.1
2002-04-01,NA
2002-05-01,172.9
2002-06-01,NA
2002-07-01,172.9
2002-08-01,NA
2002-09-01,173.2
2002-10-01,NA
2002-11-01,173.6
2002-12-01,NA
2003-01-01,174
2003-02-01,NA
2003-03-01,176.8
2003-04-01,NA
2003-05-01,176.9
2003-06-01,NA
2003-07-01,176.5
2003-08-01,NA
2003-09-01,177
2003-10-01,NA
2003-11-01,175.9
2003-12-01,NA
2004-01-01,175.7
2004-02-01,NA
2004-03-01,177.7
2004-04-01,NA
2004-05-01,179.1
2004-06-01,NA
2004-07-01,179.1
2004-08-01,NA
2004-09-01,179.7
2004-10-01,NA
2004-11-01,179.9
2004-12-01,NA
2005-01-01,180
2005-02-01,NA
2005-03-01,181.3
2005-04-01,NA
2005-05-01,183.5
2005-06-01,NA
2005-07-01,184.3
2005-08-01,NA
2005-09-01,188.9
2005-10-01,NA
2005-11-01,187.8
2005-12-01,NA
2006-01-01,188.6
2006-02-01,NA
2006-03-01,188.4
2006-04-01,NA
2006-05-01,191.2
2006-06-01,NA
2006-07-01,191.7
2006-08-01,NA
2006-09-01,192
2006-10-01,NA
2006-11-01,188.4
2006-12-01,NA
2007-01-01,188.89
2007-02-01,NA
2007-03-01,190.156
2007-04-01,NA
2007-05-01,192.779
2007-06-01,NA
2007-07-01,194.286
2007-08-01,NA
2007-09-01,194.847
2007-10-01,NA
2007-11-01,196.465
2007-12-01,NA
2008-01-01,197.079
2008-02-01,NA
2008-03-01,198.596
2008-04-01,NA
2008-05-01,202.357
2008-06-01,NA
2008-07-01,206.413
2008-08-01,NA
2008-09-01,205.883
2008-10-01,NA
2008-11-01,200.051
2008-12-01,NA
2009-01-01,198.623
2009-02-01,NA
2009-03-01,200.039
2009-04-01,NA
2009-05-01,199.311
2009-06-01,NA
2009-07-01,200.663
2009-08-01,NA
2009-09-01,201.802
2009-10-01,NA
2009-11-01,201.958
2009-12-01,NA
2010-01-01,202.106
2010-02-01,NA
2010-03-01,201.982
2010-04-01,NA
2010-05-01,202.108
2010-06-01,NA
2010-07-01,200.227
2010-08-01,NA
2010-09-01,201.882
2010-10-01,NA
2010-11-01,201.168
2010-12-01,NA
2011-01-01,203.199
2011-02-01,NA
2011-03-01,206.967
2011-04-01,NA
2011-05-01,208.794
2011-06-01,NA
2011-07-01,208.602
2011-08-01,NA
2011-09-01,209.255
2011-10-01,NA
2011-11-01,209.283
2011-12-01,NA
2012-01-01,209.203
2012-02-01,NA
2012-03-01,212.618
2012-04-01,NA
2012-05-01,212.226
2012-06-01,NA
2012-07-01,211.267
2012-08-01,NA
2012-09-01,214.033
2012-10-01,NA
2012-11-01,212.901
2012-12-01,NA
2013-01-01,213.696
2013-02-01,NA
2013-03-01,216.465
2013-04-01,NA
2013-05-01,215.67
2013-06-01,NA
2013-07-01,216.979
2013-08-01,NA
2013-09-01,217.068
2013-10-01,NA
2013-11-01,215.45
2013-12-01,NA
2014-01-01,216.291
2014-02-01,NA
2014-03-01,218.715
2014-04-01,NA
2014-05-01,219.59
2014-06-01,NA
2014-07-01,219.543
2014-08-01,NA
2014-09-01,219.38
2014-10-01,NA
2014-11-01,217.188
2014-12-01,NA
2015-01-01,214.899
2015-02-01,NA
2015-03-01,217.487
2015-04-01,NA
2015-05-01,218.484
2015-06-01,NA
2015-07-01,218.676
2015-08-01,NA
2015-09-01,217.507
2015-10-01,NA
2015-11-01,217.104
2015-12-01,NA
2016-01-01,217.164
2016-02-01,NA
2016-03-01,218.877
2016-04-01,NA
2016-05-01,220.717
2016-06-01,NA
2016-07-01,221.507
2016-08-01,NA
2016-09-01,221.923
2016-10-01,NA
2016-11-01,222.259
2016-12-01,NA
2017-01-01,223.082
2017-02-01,NA
2017-03-01,223.782
2017-04-01,NA
2017-05-01,225.264
2017-06-01,NA
2017-07-01,225.613
2017-08-01,NA
2017-09-01,229.056
2017-10-01,NA
2017-11-01,229.352
2017-12-01,NA
2018-01-01,229.132
2018-02-01,NA
2018-03-01,230.272
2018-04-01,NA
2018-05-01,234.034
2018-06-01,NA
2018-07-01,233.57
2018-08-01,NA
2018-09-01,234.563
2018-10-01,NA
2018-11-01,234.487
2018-12-01,NA
2019-01-01,233.915
2019-02-01,NA
2019-03-01,236.495
2019-04-01,NA
2019-05-01,237.485
2019-06-01,NA
2019-07-01,238.891
2019-08-01,NA
2019-09-01,239.815
2019-10-01,NA
2019-11-01,238.768
2019-12-01,NA
2020-01-01,238.935
2020-02-01,NA
2020-03-01,238.865
2020-04-01,NA
2020-05-01,236.317
2020-06-01,NA
2020-07-01,239.888
2020-08-01,NA
2020-09-01,240.658
2020-10-01,NA
2020-11-01,239.544
2020-12-01,NA
2021-01-01,242.513
2021-02-01,NA
2021-03-01,246.995
2021-04-01,NA
2021-05-01,251.228
2021-06-01,NA
2021-07-01,253.319
2021-08-01,NA
2021-09-01,254.95
2021-10-01,NA
2021-11-01,257.394
2021-12-01,NA
2022-01-01,261.499
2022-02-01,NA
2022-03-01,269.347
2022-04-01,NA
2022-05-01,274.196
2022-06-01,NA
2022-07-01,277.005
2022-08-01,NA
2022-09-01,278.297
2022-10-01,NA
2022-11-01,279
2022-12-01,NA
2023-01-01,281.117
2023-02-01,NA
2023-03-01,284.862
2023-04-01,NA
2023-05-01,287.133
2023-06-01,NA
2023-07-01,288.006
2023-08-01,NA
2023-09-01,291.001
2023-10-01,NA
2023-11-01,293.591
