"Date","CUSR0000SAF114"
1987-05-01,107.5
1987-06-01,106.9
1987-07-01,106.4
1987-08-01,106.6
1987-09-01,106.5
1987-10-01,106.9
1987-11-01,105.7
1987-12-01,106.2
1988-01-01,106.4
1988-02-01,106.2
1988-03-01,106.6
1988-04-01,106.9
1988-05-01,107
1988-06-01,107.2
1988-07-01,107.7
1988-08-01,107.6
1988-09-01,108.1
1988-10-01,108.2
1988-11-01,109
1988-12-01,109.3
1989-01-01,109.1
1989-02-01,109.9
1989-03-01,110.3
1989-04-01,111.1
1989-05-01,111.2
1989-06-01,111.7
1989-07-01,112.7
1989-08-01,111.8
1989-09-01,111.7
1989-10-01,111.8
1989-11-01,111.9
1989-12-01,112.3
1990-01-01,112
1990-02-01,112.1
1990-03-01,112.3
1990-04-01,111.9
1990-05-01,112.5
1990-06-01,113.3
1990-07-01,114.5
1990-08-01,114.8
1990-09-01,114.7
1990-10-01,115.1
1990-11-01,115
1990-12-01,114.3
1991-01-01,115.3
1991-02-01,115.1
1991-03-01,114.1
1991-04-01,115.2
1991-05-01,114.7
1991-06-01,113.9
1991-07-01,113.6
1991-08-01,113.3
1991-09-01,113.2
1991-10-01,113.8
1991-11-01,113.5
1991-12-01,113.5
1992-01-01,114.4
1992-02-01,114.7
1992-03-01,114.6
1992-04-01,114.3
1992-05-01,114.3
1992-06-01,115
1992-07-01,114.4
1992-08-01,114.6
1992-09-01,114.5
1992-10-01,113.9
1992-11-01,112.8
1992-12-01,113.4
1993-01-01,113
1993-02-01,113.9
1993-03-01,114.1
1993-04-01,114.1
1993-05-01,114.8
1993-06-01,114.6
1993-07-01,115
1993-08-01,114.6
1993-09-01,114
1993-10-01,115.3
1993-11-01,115.8
1993-12-01,115.9
1994-01-01,115.8
1994-02-01,114.9
1994-03-01,115.4
1994-04-01,115.2
1994-05-01,115.4
1994-06-01,115.8
1994-07-01,123.5
1994-08-01,131.8
1994-09-01,132.1
1994-10-01,132.6
1994-11-01,132.8
1994-12-01,132.7
1995-01-01,133.1
1995-02-01,133
1995-03-01,132.3
1995-04-01,132.4
1995-05-01,131.5
1995-06-01,131.6
1995-07-01,131.5
1995-08-01,131.6
1995-09-01,131.6
1995-10-01,130.9
1995-11-01,130.8
1995-12-01,130.6
1996-01-01,129.8
1996-02-01,129.1
1996-03-01,129.1
1996-04-01,129.3
1996-05-01,129.1
1996-06-01,128.5
1996-07-01,128.1
1996-08-01,128.8
1996-09-01,127.8
1996-10-01,127.7
1996-11-01,127.6
1996-12-01,128
1997-01-01,128.1
1997-02-01,127.7
1997-03-01,128.8
1997-04-01,131.1
1997-05-01,133.2
1997-06-01,134.9
1997-07-01,136.9
1997-08-01,136.9
1997-09-01,136.8
1997-10-01,136.8
1997-11-01,135.2
1997-12-01,134.4
1998-01-01,133.8
1998-02-01,133.8
1998-03-01,133.5
1998-04-01,133.4
1998-05-01,132.9
1998-06-01,132.9
1998-07-01,132.7
1998-08-01,132.1
1998-09-01,132.4
1998-10-01,132.7
1998-11-01,133.1
1998-12-01,132.9
1999-01-01,133.1
1999-02-01,133.5
1999-03-01,133.7
1999-04-01,133.9
1999-05-01,134.3
1999-06-01,134.5
1999-07-01,134.4
1999-08-01,134.6
1999-09-01,134.5
1999-10-01,134.7
1999-11-01,134.5
1999-12-01,135.9
2000-01-01,136.6
2000-02-01,137.3
2000-03-01,137.6
2000-04-01,137.2
2000-05-01,137.5
2000-06-01,137.6
2000-07-01,138.4
2000-08-01,138.4
2000-09-01,138.3
2000-10-01,137.4
2000-11-01,138.9
2000-12-01,137.7
2001-01-01,138.9
2001-02-01,138.8
2001-03-01,138.6
2001-04-01,138.6
2001-05-01,138.5
2001-06-01,138.8
2001-07-01,138.8
2001-08-01,140.3
2001-09-01,139.6
2001-10-01,139.8
2001-11-01,140.2
2001-12-01,139.4
2002-01-01,138.9
2002-02-01,139
2002-03-01,139.3
2002-04-01,139.9
2002-05-01,138.4
2002-06-01,137.8
2002-07-01,138.2
2002-08-01,137.9
2002-09-01,140.5
2002-10-01,140.3
2002-11-01,139.7
2002-12-01,140.5
2003-01-01,140.1
2003-02-01,139.9
2003-03-01,139.7
2003-04-01,140.4
2003-05-01,140.7
2003-06-01,140.6
2003-07-01,138.3
2003-08-01,140
2003-09-01,139.4
2003-10-01,140.3
2003-11-01,138.6
2003-12-01,139.9
2004-01-01,140
2004-02-01,140.5
2004-03-01,140.2
2004-04-01,139.7
2004-05-01,140.2
2004-06-01,140.2
2004-07-01,140.7
2004-08-01,140.7
2004-09-01,140.5
2004-10-01,140.3
2004-11-01,140.2
2004-12-01,141.2
2005-01-01,141.3
2005-02-01,141.5
2005-03-01,142.9
2005-04-01,144.9
2005-05-01,144.5
2005-06-01,144.4
2005-07-01,145.1
2005-08-01,144.6
2005-09-01,145.4
2005-10-01,145.4
2005-11-01,146.3
2005-12-01,146.2
2006-01-01,146.1
2006-02-01,146.2
2006-03-01,147.3
2006-04-01,146.5
2006-05-01,146.8
2006-06-01,147.1
2006-07-01,146.7
2006-08-01,147.1
2006-09-01,147.6
2006-10-01,148.2
2006-11-01,149.5
2006-12-01,149.3
2007-01-01,150.022
2007-02-01,150.752
2007-03-01,153.108
2007-04-01,152.058
2007-05-01,153.054
2007-06-01,153.601
2007-07-01,153.778
2007-08-01,154.742
2007-09-01,155.057
2007-10-01,155.377
2007-11-01,155.07
2007-12-01,154.578
2008-01-01,156.779
2008-02-01,156.981
2008-03-01,157.325
2008-04-01,159.839
2008-05-01,158.51
2008-06-01,158.836
2008-07-01,159.831
2008-08-01,159.913
2008-09-01,161.452
2008-10-01,163.49
2008-11-01,163.809
2008-12-01,163.805
2009-01-01,163.636
2009-02-01,163.483
2009-03-01,164.897
2009-04-01,162.887
2009-05-01,163.102
2009-06-01,163.171
2009-07-01,162.727
2009-08-01,162.779
2009-09-01,162.891
2009-10-01,162.695
2009-11-01,161.95
2009-12-01,162.109
2010-01-01,162.414
2010-02-01,162.102
2010-03-01,162.115
2010-04-01,161.88
2010-05-01,161.39
2010-06-01,161.077
2010-07-01,161.79
2010-08-01,161.648
2010-09-01,161.774
2010-10-01,161.027
2010-11-01,162.035
2010-12-01,159.905
2011-01-01,162.565
2011-02-01,162.908
2011-03-01,164.291
2011-04-01,165.538
2011-05-01,166.555
2011-06-01,167.279
2011-07-01,168.682
2011-08-01,168.498
2011-09-01,168.396
2011-10-01,168.842
2011-11-01,169.027
2011-12-01,168.938
2012-01-01,168.897
2012-02-01,168.798
2012-03-01,168.735
2012-04-01,168.452
2012-05-01,168.669
2012-06-01,168.857
2012-07-01,168.348
2012-08-01,168.016
2012-09-01,169.077
2012-10-01,168.166
2012-11-01,168.622
2012-12-01,168.531
2013-01-01,168.218
2013-02-01,167.896
2013-03-01,168.028
2013-04-01,168.108
2013-05-01,166.865
2013-06-01,167.297
2013-07-01,166.23
2013-08-01,166.284
2013-09-01,166.067
2013-10-01,166.006
2013-11-01,165.719
2013-12-01,166.241
2014-01-01,165.866
2014-02-01,165.013
2014-03-01,165.105
2014-04-01,164.667
2014-05-01,165.479
2014-06-01,165.493
2014-07-01,166.042
2014-08-01,166.074
2014-09-01,166.244
2014-10-01,166.832
2014-11-01,167.991
2014-12-01,167.391
2015-01-01,167.441
2015-02-01,167.897
2015-03-01,167.037
2015-04-01,167.834
2015-05-01,167.517
2015-06-01,167.615
2015-07-01,168.292
2015-08-01,168.541
2015-09-01,168.222
2015-10-01,168.529
2015-11-01,167.903
2015-12-01,167.926
2016-01-01,167.705
2016-02-01,168.004
2016-03-01,167.56
2016-04-01,168.035
2016-05-01,167.672
2016-06-01,166.68
2016-07-01,167.3
2016-08-01,167.47
2016-09-01,166.744
2016-10-01,166.295
2016-11-01,167.061
2016-12-01,166.865
2017-01-01,166.16
2017-02-01,168.011
2017-03-01,167.577
2017-04-01,167.738
2017-05-01,169.068
2017-06-01,167.874
2017-07-01,167.772
2017-08-01,167.289
2017-09-01,167.602
2017-10-01,167.57
2017-11-01,167.237
2017-12-01,167.004
2018-01-01,166.857
2018-02-01,166.36
2018-03-01,166.739
2018-04-01,166.408
2018-05-01,166.698
2018-06-01,166.975
2018-07-01,167.266
2018-08-01,167.604
2018-09-01,168.512
2018-10-01,169.17
2018-11-01,168.942
2018-12-01,169.542
2019-01-01,170.558
2019-02-01,171.214
2019-03-01,170.946
2019-04-01,170.161
2019-05-01,171.555
2019-06-01,170.69
2019-07-01,170.401
2019-08-01,170.33
2019-09-01,170.602
2019-10-01,170.375
2019-11-01,171.807
2019-12-01,171.283
2020-01-01,171.585
2020-02-01,172.048
2020-03-01,173.385
2020-04-01,178.709
2020-05-01,178.531
2020-06-01,179.615
2020-07-01,178.882
2020-08-01,178.79
2020-09-01,177.669
2020-10-01,177.821
2020-11-01,177.066
2020-12-01,178.91
2021-01-01,179.164
2021-02-01,179.193
2021-03-01,179.052
2021-04-01,179.036
2021-05-01,178.107
2021-06-01,179.951
2021-07-01,180.772
2021-08-01,182.155
2021-09-01,184.202
2021-10-01,185.723
2021-11-01,186.38
2021-12-01,188.205
2022-01-01,188.2
2022-02-01,191.243
2022-03-01,193.459
2022-04-01,196.564
2022-05-01,199.488
2022-06-01,201.366
2022-07-01,205.577
2022-08-01,206.405
2022-09-01,207.892
2022-10-01,209.292
2022-11-01,210.946
2022-12-01,212.017
2023-01-01,212.772
2023-02-01,214.838
2023-03-01,215.347
2023-04-01,215.204
2023-05-01,216.811
2023-06-01,216.673
2023-07-01,216.724
2023-08-01,216.339
2023-09-01,216.278
2023-10-01,216.096
2023-11-01,217.085
