"Date","APU0100703613"
1989-01-01,4.191
1989-02-01,4.177
1989-03-01,4.137
1989-04-01,4.23
1989-05-01,4.206
1989-06-01,4.242
1989-07-01,4.371
1989-08-01,4.152
1989-09-01,4.187
1989-10-01,4.083
1989-11-01,4.176
1989-12-01,4.096
1990-01-01,3.993
1990-02-01,4.025
1990-03-01,4.387
1990-04-01,4.608
1990-05-01,4.791
1990-06-01,4.626
1990-07-01,4.732
1990-08-01,4.554
1990-09-01,4.618
1990-10-01,4.612
1990-11-01,4.64
1990-12-01,4.728
1991-01-01,4.948
1991-02-01,4.808
1991-03-01,4.86
1991-04-01,4.94
1991-05-01,4.85
1991-06-01,4.843
1991-07-01,4.675
1991-08-01,4.726
1991-09-01,4.478
1991-10-01,4.556
1991-11-01,4.436
1991-12-01,4.437
1992-01-01,4.34
1992-02-01,4.557
1992-03-01,4.567
1992-04-01,4.597
1992-05-01,4.659
1992-06-01,4.52
1992-07-01,4.529
1992-08-01,4.507
1992-09-01,4.812
1992-10-01,4.722
1992-11-01,4.831
1992-12-01,4.662
1993-01-01,4.307
1993-02-01,4.981
1993-03-01,4.984
1993-04-01,4.967
1993-05-01,5.031
1993-06-01,5.178
1993-07-01,5.178
1993-08-01,5.019
1993-09-01,5.042
1993-10-01,5.065
1993-11-01,4.759
1993-12-01,4.775
1994-01-01,4.838
1994-02-01,4.73
1994-03-01,4.653
1994-04-01,5.035
1994-05-01,5.087
1994-06-01,5.064
1994-07-01,4.976
1994-08-01,4.665
1994-09-01,4.76
1994-10-01,4.9
1994-11-01,5.053
1994-12-01,4.809
1995-01-01,4.801
1995-02-01,4.656
1995-03-01,4.823
1995-04-01,4.78
1995-05-01,4.823
1995-06-01,5.015
1995-07-01,4.922
1995-08-01,4.73
1995-09-01,4.656
1995-10-01,4.488
1995-11-01,4.33
1995-12-01,4.244
1996-01-01,4.534
1996-02-01,4.322
1996-03-01,4.293
1996-04-01,4.408
1996-05-01,4.362
1996-06-01,4.382
1996-07-01,4.227
1996-08-01,4.289
1996-09-01,4.088
1996-10-01,3.944
1996-11-01,4.302
1996-12-01,3.954
1997-01-01,4.109
1997-02-01,3.909
1997-03-01,4.094
1997-04-01,4.224
1997-05-01,4.318
1997-06-01,4.168
1997-07-01,4.141
1997-08-01,4.317
1997-09-01,4.229
1997-10-01,4.294
1997-11-01,4.139
1997-12-01,4.004
1998-01-01,4.108
1998-02-01,4.005
1998-03-01,4.086
1998-04-01,4.223
1998-05-01,4.143
1998-06-01,4.334
1998-07-01,4.187
1998-08-01,4.134
1998-09-01,3.982
1998-10-01,4.103
1998-11-01,4.097
1998-12-01,4.134
1999-01-01,4.156
1999-02-01,4.112
1999-03-01,4.016
1999-04-01,4.128
1999-05-01,4.195
1999-06-01,4.402
1999-07-01,4.345
1999-08-01,4.411
1999-09-01,4.289
1999-10-01,4.273
1999-11-01,4.594
1999-12-01,4.562
2000-01-01,4.337
2000-02-01,4.338
2000-03-01,4.63
2000-04-01,4.618
2000-05-01,4.778
2000-06-01,4.772
2000-07-01,4.891
2000-08-01,5.034
2000-09-01,5.123
2000-10-01,4.985
2000-11-01,4.759
2000-12-01,4.969
2001-01-01,4.878
2001-02-01,4.924
2001-03-01,5.12
2001-04-01,5.334
2001-05-01,5.371
2001-06-01,5.389
2001-07-01,5.553
2001-08-01,5.422
