"Date","APU0000712402"
1980-01-01,0.417
1980-02-01,0.345
1980-03-01,0.347
1980-04-01,0.374
1980-05-01,0.408
1980-06-01,0.402
1980-07-01,0.408
1980-08-01,0.324
1980-09-01,0.358
1980-10-01,0.349
1980-11-01,0.4
1980-12-01,0.47
1981-01-01,0.523
1981-02-01,0.397
1981-03-01,0.357
1981-04-01,0.337
1981-05-01,0.489
1981-06-01,0.486
1981-07-01,0.47
1981-08-01,0.407
1981-09-01,0.384
1981-10-01,0.392
1981-11-01,0.432
1981-12-01,0.397
1982-01-01,0.49
1982-02-01,0.531
1982-03-01,0.481
1982-04-01,0.417
1982-05-01,0.455
1982-06-01,0.504
1982-07-01,0.465
1982-08-01,0.359
1982-09-01,0.374
1982-10-01,0.344
1982-11-01,0.339
1982-12-01,0.347
1983-01-01,0.342
1983-02-01,0.38
1983-03-01,0.36
1983-04-01,0.496
1983-05-01,0.652
1983-06-01,0.569
1983-07-01,0.528
1983-08-01,0.433
1983-09-01,0.434
1983-10-01,0.429
1983-11-01,0.478
1983-12-01,0.608
1984-01-01,0.728
1984-02-01,0.738
1984-03-01,0.583
1984-04-01,0.467
1984-05-01,0.456
1984-06-01,0.474
1984-07-01,0.424
1984-08-01,0.381
1984-09-01,0.359
1984-10-01,0.361
1984-11-01,0.392
1984-12-01,0.399
1985-01-01,0.394
1985-02-01,0.407
1985-03-01,0.369
1985-04-01,0.356
1985-05-01,0.457
1985-06-01,0.48
1985-07-01,0.453
1985-08-01,0.387
1985-09-01,0.404
1985-10-01,0.419
1985-11-01,0.458
1985-12-01,0.479
1986-01-01,0.515
1986-02-01,0.437
1986-03-01,0.384
1986-04-01,0.447
1986-05-01,0.549
1986-06-01,0.486
1986-07-01,0.508
1986-08-01,0.452
1986-09-01,0.469
1986-10-01,0.474
1986-11-01,0.481
1986-12-01,0.433
1987-01-01,0.509
1987-02-01,0.53
1987-03-01,0.497
1987-04-01,0.454
1987-05-01,0.456
1987-06-01,0.488
1987-07-01,0.459
1987-08-01,0.408
1987-09-01,0.466
1987-10-01,0.402
1987-11-01,0.421
1987-12-01,0.462
1988-01-01,0.59
1988-02-01,0.604
1988-03-01,0.472
1988-04-01,0.426
1988-05-01,0.551
1988-06-01,0.508
1988-07-01,0.493
1988-08-01,0.48
1988-09-01,0.566
1988-10-01,0.5
1988-11-01,0.441
1988-12-01,0.442
1989-01-01,0.515
1989-02-01,0.574
1989-03-01,0.53
1989-04-01,0.481
1989-05-01,0.596
1989-06-01,0.652
1989-07-01,0.629
1989-08-01,0.548
1989-09-01,0.478
1989-10-01,0.424
1989-11-01,0.483
1989-12-01,0.463
1990-01-01,0.604
1990-02-01,0.597
1990-03-01,0.497
1990-04-01,0.416
1990-05-01,0.458
1990-06-01,0.519
1990-07-01,0.484
1990-08-01,0.448
1990-09-01,0.469
1990-10-01,0.448
1990-11-01,0.452
1990-12-01,0.49
1991-01-01,0.576
1991-02-01,0.598
1991-03-01,0.502
1991-04-01,0.476
1991-05-01,0.636
1991-06-01,0.606
1991-07-01,0.602
1991-08-01,0.479
1991-09-01,0.437
1991-10-01,0.452
1991-11-01,0.467
1991-12-01,0.448
1992-01-01,0.459
1992-02-01,0.454
1992-03-01,0.432
1992-04-01,0.505
1992-05-01,0.577
1992-06-01,0.591
1992-07-01,0.543
1992-08-01,0.551
1992-09-01,0.524
1992-10-01,0.49
1992-11-01,0.476
1992-12-01,0.481
1993-01-01,0.64
1993-02-01,0.787
1993-03-01,0.868
1993-04-01,0.672
1993-05-01,0.658
1993-06-01,0.583
1993-07-01,0.518
1993-08-01,0.502
1993-09-01,0.485
1993-10-01,0.526
1993-11-01,0.511
1993-12-01,0.492
1994-01-01,0.53
1994-02-01,0.476
1994-03-01,0.476
1994-04-01,0.45
1994-05-01,0.507
1994-06-01,0.53
1994-07-01,0.524
1994-08-01,0.519
1994-09-01,0.52
1994-10-01,0.484
1994-11-01,0.482
1994-12-01,0.521
1995-01-01,0.744
1995-02-01,0.749
1995-03-01,0.705
1995-04-01,0.782
1995-05-01,0.877
1995-06-01,0.793
1995-07-01,0.657
1995-08-01,0.568
1995-09-01,0.56
1995-10-01,0.608
1995-11-01,0.545
1995-12-01,0.536
1996-01-01,0.515
1996-02-01,0.523
1996-03-01,0.497
1996-04-01,0.536
1996-05-01,0.517
1996-06-01,0.523
1996-07-01,0.534
1996-08-01,0.512
1996-09-01,0.516
1996-10-01,0.495
1996-11-01,0.492
1996-12-01,0.442
1997-01-01,0.569
1997-02-01,0.609
1997-03-01,0.569
1997-04-01,0.528
1997-05-01,0.594
1997-06-01,0.574
1997-07-01,0.596
1997-08-01,0.662
1997-09-01,0.615
1997-10-01,0.55
1997-11-01,0.568
1997-12-01,0.566
1998-01-01,0.616
1998-02-01,0.578
1998-03-01,0.541
1998-04-01,0.616
1998-05-01,0.613
1998-06-01,0.625
1998-07-01,0.597
1998-08-01,0.627
1998-09-01,0.633
1998-10-01,0.642
1998-11-01,0.597
1998-12-01,0.534
1999-01-01,0.59
1999-02-01,0.563
1999-03-01,0.563
1999-04-01,0.55
1999-05-01,0.556
1999-06-01,0.621
1999-07-01,0.63
1999-08-01,0.607
1999-09-01,0.586
1999-10-01,0.554
1999-11-01,0.56
1999-12-01,0.563
2000-01-01,0.729
2000-02-01,0.699
2000-03-01,0.6
2000-04-01,0.603
2000-05-01,NA
2000-06-01,NA
2000-07-01,NA
2000-08-01,NA
2000-09-01,NA
2000-10-01,NA
