"Date","CORESTICKM158SFRBATL"
1985-03-01,5.01327273
1985-04-01,3.871028574
1985-05-01,6.956667223
1985-06-01,4.867656046
1985-07-01,4.352029448
1985-08-01,5.507185664
1985-09-01,3.411982504
1985-10-01,6.190601584
1985-11-01,7.242014879
1985-12-01,3.426709467
1986-01-01,6.164485278
1986-02-01,4.583854401
1986-03-01,6.277740772
1986-04-01,5.553579304
1986-05-01,3.00422941
1986-06-01,4.88370117
1986-07-01,3.558595212
1986-08-01,3.866307121
1986-09-01,4.897867877
1986-10-01,5.400349737
1986-11-01,3.542736009
1986-12-01,4.068636076
1987-01-01,4.192300122
1987-02-01,4.094030392
1987-03-01,4.134747837
1987-04-01,6.704741357
1987-05-01,3.703289271
1987-06-01,2.009188092
1987-07-01,3.452455329
1987-08-01,5.243551369
1987-09-01,5.020301129
1987-10-01,6.033105698
1987-11-01,3.205018592
1987-12-01,3.924096326
1988-01-01,5.168122836
1988-02-01,4.128894584
1988-03-01,4.920187133
1988-04-01,5.929070801
1988-05-01,4.382853955
1988-06-01,4.859007654
1988-07-01,3.769188254
1988-08-01,4.926708186
1988-09-01,5.566693939
1988-10-01,4.647388729
1988-11-01,4.821664138
1988-12-01,4.48324741
1989-01-01,4.66415368
1989-02-01,4.554850486
1989-03-01,4.53547698
1989-04-01,4.323832957
1989-05-01,5.880123271
1989-06-01,4.888088901
1989-07-01,5.583846099
1989-08-01,4.450897073
1989-09-01,3.399855861
1989-10-01,6.253507726
1989-11-01,4.747514522
1989-12-01,4.860887683
1990-01-01,5.600622374
1990-02-01,4.733616824
1990-03-01,7.848237483
1990-04-01,5.344955085
1990-05-01,4.555850499
1990-06-01,7.36400791
1990-07-01,7.360037616
1990-08-01,8.325687273
1990-09-01,4.492367118
1990-10-01,4.685175903
1990-11-01,3.400969478
1990-12-01,4.493991252
1991-01-01,7.614407978
1991-02-01,5.262164697
1991-03-01,3.211935973
1991-04-01,3.0430758
1991-05-01,3.915394992
1991-06-01,3.885194114
1991-07-01,4.639382456
1991-08-01,4.397083466
1991-09-01,5.117990299
1991-10-01,2.834695865
1991-11-01,4.109842467
1991-12-01,4.453020172
1992-01-01,4.000323693
1992-02-01,2.958494213
1992-03-01,4.559225605
1992-04-01,4.082701833
1992-05-01,2.254118177
1992-06-01,3.143768909
1992-07-01,3.550665332
1992-08-01,2.707836579
1992-09-01,1.751139482
1992-10-01,6.367866155
1992-11-01,4.042998558
1992-12-01,2.631126269
1993-01-01,4.60273591
1993-02-01,3.356680748
1993-03-01,1.836397682
1993-04-01,4.91981093
1993-05-01,3.798240667
1993-06-01,3.526879032
1993-07-01,1.808214983
1993-08-01,3.733565771
1993-09-01,3.334542904
1993-10-01,3.657517657
1993-11-01,4.185571727
1993-12-01,3.980920024
1994-01-01,2.519596743
1994-02-01,3.840963735
1994-03-01,3.673144906
1994-04-01,2.338782048
1994-05-01,2.290499843
1994-06-01,3.159695559
1994-07-01,2.260609659
1994-08-01,4.619369232
1994-09-01,2.716322196
1994-10-01,2.596844903
1994-11-01,3.742377258
1994-12-01,1.274464465
1995-01-01,5.474922853
1995-02-01,3.599864353
1995-03-01,4.214606354
1995-04-01,3.998582202
1995-05-01,2.821154085
1995-06-01,2.915611271
1995-07-01,2.915857678
1995-08-01,2.85402651
1995-09-01,4.069133949
1995-10-01,3.927701361
1995-11-01,2.731450323
1995-12-01,1.308219145
1996-01-01,4.215478753
1996-02-01,3.404434134
1996-03-01,2.689391804
1996-04-01,2.438844124
1996-05-01,3.344436375
1996-06-01,2.933600396
1996-07-01,3.355567568
1996-08-01,2.771555892
1996-09-01,3.832765618
1996-10-01,2.492468157
1996-11-01,3.165251898
1996-12-01,2.176494641
1997-01-01,2.50658402
1997-02-01,2.093666054
1997-03-01,3.325886829
1997-04-01,3.115254726
1997-05-01,2.843806709
1997-06-01,2.433691681
1997-07-01,2.428416808
1997-08-01,1.629525147
1997-09-01,2.508425351
1997-10-01,3.395401503
1997-11-01,2.336085537
1997-12-01,3.03690881
1998-01-01,3.10414726
1998-02-01,2.285231729
1998-03-01,3.089955983
1998-04-01,2.727391357
1998-05-01,2.49148625
1998-06-01,2.307898637
1998-07-01,2.460806006
1998-08-01,1.98988086
1998-09-01,2.027276385
1998-10-01,2.68324422
1998-11-01,2.181635223
1998-12-01,2.013465463
1999-01-01,2.4354148
1999-02-01,1.4942877
1999-03-01,2.1458578
1999-04-01,2.6027497
1999-05-01,1.6228663
1999-06-01,1.3294324
1999-07-01,2.9905597
1999-08-01,1.7734643
1999-09-01,1.7486452
1999-10-01,2.4419403
1999-11-01,3.37166
1999-12-01,2.2460973
2000-01-01,4.4790087
2000-02-01,2.0298249
2000-03-01,3.3961997
2000-04-01,1.7145173
2000-05-01,3.4100832
2000-06-01,3.0224079
2000-07-01,3.0945202
2000-08-01,3.7088277
2000-09-01,2.0268184
2000-10-01,2.7079321
2000-11-01,2.7776141
2000-12-01,3.4719273
2001-01-01,3.337983
2001-02-01,3.2224421
2001-03-01,3.1777854
2001-04-01,3.2611617
2001-05-01,3.2124874
2001-06-01,4.5616563
2001-07-01,3.1814052
2001-08-01,4.2460687
2001-09-01,3.6449877
2001-10-01,3.83917
2001-11-01,4.2027441
2001-12-01,3.0316304
2002-01-01,3.2539808
2002-02-01,2.8682918
2002-03-01,2.4787793
2002-04-01,3.2295663
2002-05-01,3.042193
2002-06-01,2.0187998
2002-07-01,3.4561566
2002-08-01,2.8340452
2002-09-01,2.2153477
2002-10-01,2.7593751
2002-11-01,2.8316849
2002-12-01,2.6433374
2003-01-01,3.0820179
2003-02-01,1.8771897
2003-03-01,1.5621222
2003-04-01,1.2147097
2003-05-01,1.710468
2003-06-01,1.104059
2003-07-01,3.0400486
2003-08-01,1.9722614
2003-09-01,2.440249
2003-10-01,2.4805492
2003-11-01,1.337677
2003-12-01,1.9168352
2004-01-01,2.8942769
2004-02-01,2.9302528
2004-03-01,2.6292377
2004-04-01,2.6593982
2004-05-01,1.4732295
2004-06-01,2.7975708
2004-07-01,1.6521074
2004-08-01,1.8990156
2004-09-01,2.2297342
2004-10-01,2.4446915
2004-11-01,2.1014708
2004-12-01,2.0684407
2005-01-01,2.9184692
2005-02-01,2.5729418
2005-03-01,2.1475551
2005-04-01,2.5819497
2005-05-01,2.8903792
2005-06-01,0.90240111
2005-07-01,2.872931
2005-08-01,1.4615265
2005-09-01,3.0686328
2005-10-01,2.3393414
2005-11-01,3.3823465
2005-12-01,2.5161598
2006-01-01,2.701559
2006-02-01,3.1539692
2006-03-01,3.1320657
2006-04-01,3.7820289
2006-05-01,4.1390034
2006-06-01,3.8928934
2006-07-01,3.5889117
2006-08-01,3.0208777
2006-09-01,2.9117521
2006-10-01,3.2846434
2006-11-01,1.6794673
2006-12-01,2.2290647
2007-01-01,2.9597056
2007-02-01,3.3440299
2007-03-01,2.503331
2007-04-01,2.0762856
2007-05-01,1.935075
2007-06-01,2.0552357
2007-07-01,2.4328623
2007-08-01,2.2267248
2007-09-01,3.0968062
2007-10-01,3.5200214
2007-11-01,3.51628
2007-12-01,2.9046538
2008-01-01,3.3731365
2008-02-01,1.7801837
2008-03-01,3.3721457
2008-04-01,2.5106553
2008-05-01,2.7553298
2008-06-01,3.7835487
2008-07-01,3.3508016
2008-08-01,3.0664454
2008-09-01,3.0029048
2008-10-01,1.7565275
2008-11-01,1.8067973
2008-12-01,1.0456905
2009-01-01,2.4321074
2009-02-01,1.866524
2009-03-01,2.09837
2009-04-01,1.5847585
2009-05-01,1.7085657
2009-06-01,1.3871983
2009-07-01,1.3398711
2009-08-01,1.2289914
2009-09-01,1.1444563
2009-10-01,0.62200392
2009-11-01,0.02218543
2009-12-01,0.48933596
2010-01-01,0.65272944
2010-02-01,0.40044096
2010-03-01,0.61696435
2010-04-01,0.91276729
2010-05-01,0.79089598
2010-06-01,1.2058991
2010-07-01,0.91546091
2010-08-01,0.58024815
2010-09-01,0.8072939
2010-10-01,0.71383238
2010-11-01,1.8341537
2010-12-01,0.62216337
2011-01-01,2.1351758
2011-02-01,2.3732235
2011-03-01,1.3623789
2011-04-01,1.2657606
2011-05-01,1.3400933
2011-06-01,1.6584753
2011-07-01,2.4148056
2011-08-01,3.3925444
2011-09-01,1.6415101
2011-10-01,2.0832071
2011-11-01,1.826379
2011-12-01,3.1056788
2012-01-01,2.9558256
2012-02-01,1.2035908
2012-03-01,2.6402812
2012-04-01,2.0902744
2012-05-01,1.2912148
2012-06-01,2.2697172
2012-07-01,2.6663915
2012-08-01,2.3083956
2012-09-01,2.2169061
2012-10-01,1.9291044
2012-11-01,1.6939506
2012-12-01,2.0662223
2013-01-01,2.4556222
2013-02-01,2.132211
2013-03-01,2.0856085
2013-04-01,0.13420415
2013-05-01,0.96218301
2013-06-01,1.8948822
2013-07-01,2.56075
2013-08-01,2.8682935
2013-09-01,1.9308361
2013-10-01,1.6690847
2013-11-01,1.9860453
2013-12-01,1.803332
2014-01-01,1.8612985
2014-02-01,1.7401696
2014-03-01,2.4674141
2014-04-01,2.5720329
2014-05-01,2.1929998
2014-06-01,2.0758919
2014-07-01,2.0494579
2014-08-01,1.208558
2014-09-01,1.8294268
2014-10-01,2.292749
2014-11-01,1.9662156
2014-12-01,1.4059532
2015-01-01,2.0355718
2015-02-01,1.6964104
2015-03-01,2.6742674
2015-04-01,3.346853
2015-05-01,2.2382261
2015-06-01,2.6515738
2015-07-01,2.3702949
2015-08-01,1.6707772
2015-09-01,3.021988
2015-10-01,3.0970965
2015-11-01,2.6744252
2015-12-01,1.8635194
2016-01-01,2.3112284
2016-02-01,2.6231125
2016-03-01,2.5262031
2016-04-01,3.4208768
2016-05-01,2.635704
2016-06-01,2.6244952
2016-07-01,2.4535531
2016-08-01,3.4325179
2016-09-01,1.9356654
2016-10-01,1.6290834
2016-11-01,2.8703046
2016-12-01,2.690943
2017-01-01,3.111287
2017-02-01,2.777936
2017-03-01,-0.0922053
2017-04-01,1.010139
2017-05-01,1.482246
2017-06-01,2.415171
2017-07-01,2.552764
2017-08-01,2.742791
2017-09-01,2.13792
2017-10-01,2.662498
2017-11-01,1.934586
2017-12-01,2.817012
2018-01-01,3.607099
2018-02-01,2.363325
2018-03-01,2.729269
2018-04-01,2.490917
2018-05-01,2.096665
2018-06-01,2.513819
2018-07-01,2.150466
2018-08-01,1.704305
2018-09-01,2.486117
2018-10-01,2.099472
2018-11-01,2.675236
2018-12-01,2.667536
2019-01-01,2.654541
2019-02-01,2.25678
2019-03-01,3.006993
2019-04-01,2.589964
2019-05-01,1.968765
2019-06-01,2.808798
2019-07-01,2.619365
2019-08-01,3.728388
2019-09-01,2.217074
2019-10-01,3.621145
2019-11-01,3.09429
2019-12-01,2.405829
2020-01-01,3.264122
2020-02-01,2.446369
2020-03-01,1.034091
2020-04-01,-2.347162
2020-05-01,0.2802847
2020-06-01,2.494278
2020-07-01,6.182557
2020-08-01,3.002495
2020-09-01,-0.2915159
2020-10-01,0.7917134
2020-11-01,2.566236
2020-12-01,1.42048
2021-01-01,0.8587167
2021-02-01,2.567491
2021-03-01,3.204382
2021-04-01,4.247067
2021-05-01,4.609733
2021-06-01,2.080542
2021-07-01,2.839591
2021-08-01,3.336422
2021-09-01,3.216407
2021-10-01,5.573725
2021-11-01,4.721359
2021-12-01,4.648221
2022-01-01,6.920131
2022-02-01,6.400324
2022-03-01,6.228601
2022-04-01,6.218683
2022-05-01,7.815866
2022-06-01,7.294812
2022-07-01,5.241149
2022-08-01,7.720671
2022-09-01,8.002253
2022-10-01,5.240961
2022-11-01,5.985002
2022-12-01,6.383812
2023-01-01,6.167656422
2023-02-01,6.871614456
2023-03-01,4.542404652
2023-04-01,4.684118271
2023-05-01,3.961229086
2023-06-01,2.838662624
2023-07-01,3.222742796
2023-08-01,4.830637455
2023-09-01,5.461072445
2023-10-01,4.320624352
2023-11-01,3.570373297
