"Date","APUS35B74716"
1990-10-01,1.438
1990-11-01,1.47
1990-12-01,1.464
1991-01-01,1.387
1991-02-01,1.279
1991-03-01,1.214
1991-04-01,1.222
1991-05-01,1.269
1991-06-01,1.275
1991-07-01,1.245
1991-08-01,1.264
1991-09-01,1.288
1991-10-01,1.261
1991-11-01,1.259
1991-12-01,1.253
1992-01-01,1.223
1992-02-01,1.201
1992-03-01,1.192
1992-04-01,1.206
1992-05-01,1.265
1992-06-01,1.322
1992-07-01,1.333
1992-08-01,1.309
1992-09-01,1.304
1992-10-01,1.301
1992-11-01,1.31
1992-12-01,1.311
1993-01-01,1.314
1993-02-01,1.31
1993-03-01,1.309
1993-04-01,1.334
1993-05-01,1.35
1993-06-01,1.392
1993-07-01,1.383
1993-08-01,1.403
1993-09-01,1.388
1993-10-01,1.396
1993-11-01,1.377
1993-12-01,1.341
1994-01-01,1.346
1994-02-01,1.321
1994-03-01,1.324
1994-04-01,1.343
1994-05-01,1.333
1994-06-01,1.363
1994-07-01,1.397
1994-08-01,1.435
1994-09-01,1.465
1994-10-01,1.428
1994-11-01,1.401
1994-12-01,1.393
1995-01-01,1.364
1995-02-01,1.359
1995-03-01,1.347
1995-04-01,1.384
1995-05-01,1.476
1995-06-01,1.531
1995-07-01,1.496
1995-08-01,1.417
1995-09-01,1.354
1995-10-01,1.339
1995-11-01,1.299
1995-12-01,1.281
1996-01-01,1.328
1996-02-01,1.331
1996-03-01,1.373
1996-04-01,1.458
1996-05-01,1.523
1996-06-01,1.499
1996-07-01,1.485
1996-08-01,1.473
1996-09-01,1.474
1996-10-01,1.478
1996-11-01,1.495
1996-12-01,1.493
1997-01-01,1.491
1997-02-01,1.48
1997-03-01,1.47
1997-04-01,1.46
1997-05-01,1.44
1997-06-01,1.439
1997-07-01,1.439
1997-08-01,1.463
1997-09-01,1.492
1997-10-01,1.455
1997-11-01,1.412
1997-12-01,1.382
1998-01-01,1.353
1998-02-01,1.262
1998-03-01,1.236
1998-04-01,1.243
1998-05-01,1.258
1998-06-01,1.267
1998-07-01,1.266
1998-08-01,1.263
1998-09-01,1.247
1998-10-01,1.266
1998-11-01,1.273
1998-12-01,1.262
1999-01-01,1.243
1999-02-01,1.218
1999-03-01,1.23
1999-04-01,1.343
1999-05-01,1.357
1999-06-01,1.357
1999-07-01,1.39
1999-08-01,1.444
1999-09-01,1.495
1999-10-01,1.516
1999-11-01,1.528
1999-12-01,1.565
2000-01-01,1.578
2000-02-01,1.618
2000-03-01,1.743
2000-04-01,1.749
2000-05-01,1.738
2000-06-01,1.767
2000-07-01,1.78
2000-08-01,1.722
2000-09-01,1.719
2000-10-01,1.709
2000-11-01,1.732
2000-12-01,1.714
2001-01-01,1.691
2001-02-01,1.717
2001-03-01,1.691
2001-04-01,1.74
2001-05-01,1.837
2001-06-01,1.833
2001-07-01,1.703
2001-08-01,1.608
2001-09-01,1.65
2001-10-01,1.584
2001-11-01,1.449
2001-12-01,1.375
2002-01-01,1.364
2002-02-01,1.356
2002-03-01,1.457
2002-04-01,1.675
2002-05-01,1.711
2002-06-01,1.682
2002-07-01,1.659
2002-08-01,1.66
2002-09-01,1.639
2002-10-01,1.684
2002-11-01,1.714
2002-12-01,1.655
2003-01-01,1.71
2003-02-01,1.845
2003-03-01,1.902
2003-04-01,1.853
2003-05-01,1.712
2003-06-01,1.69
2003-07-01,1.721
2003-08-01,1.784
2003-09-01,1.894
2003-10-01,1.798
2003-11-01,1.734
2003-12-01,1.693
2004-01-01,1.785
2004-02-01,1.881
2004-03-01,1.953
2004-04-01,2.021
2004-05-01,2.127
2004-06-01,2.239
2004-07-01,2.151
2004-08-01,2.041
2004-09-01,2.084
2004-10-01,2.209
2004-11-01,2.258
2004-12-01,2.194
2005-01-01,2.092
2005-02-01,2.176
2005-03-01,2.308
2005-04-01,2.518
2005-05-01,2.487
2005-06-01,2.41
2005-07-01,2.524
2005-08-01,2.712
2005-09-01,3.095
2005-10-01,3.097
2005-11-01,2.817
2005-12-01,2.551
2006-01-01,2.59
2006-02-01,2.61
2006-03-01,2.661
2006-04-01,3.026
2006-05-01,3.119
2006-06-01,3.069
2006-07-01,3.149
2006-08-01,3.177
2006-09-01,2.853
2006-10-01,2.501
2006-11-01,2.481
2006-12-01,2.558
2007-01-01,2.459
2007-02-01,2.504
2007-03-01,2.8
2007-04-01,3.107
2007-05-01,3.292
2007-06-01,3.266
2007-07-01,3.208
2007-08-01,3.026
2007-09-01,3.085
2007-10-01,3.096
2007-11-01,3.415
2007-12-01,3.351
2008-01-01,3.366
2008-02-01,3.397
2008-03-01,3.572
2008-04-01,3.752
2008-05-01,4.083
2008-06-01,4.352
2008-07-01,4.333
2008-08-01,4.031
2008-09-01,4.05
2008-10-01,3.293
2008-11-01,2.47
2008-12-01,2.026
2009-01-01,2.137
2009-02-01,2.266
2009-03-01,2.266
2009-04-01,2.372
2009-05-01,2.556
2009-06-01,2.903
2009-07-01,2.828
2009-08-01,2.9
2009-09-01,2.822
2009-10-01,2.861
2009-11-01,2.988
2009-12-01,2.955
2010-01-01,3.047
2010-02-01,3.014
2010-03-01,3.115
2010-04-01,3.154
2010-05-01,3.141
2010-06-01,3.001
2010-07-01,2.98
2010-08-01,3.008
2010-09-01,2.983
2010-10-01,3.08
2010-11-01,3.147
2010-12-01,3.295
2011-01-01,3.413
2011-02-01,3.449
2011-03-01,3.849
2011-04-01,4.067
2011-05-01,4.208
2011-06-01,4.034
2011-07-01,4
2011-08-01,4.026
2011-09-01,3.962
2011-10-01,3.807
2011-11-01,3.781
2011-12-01,3.684
2012-01-01,3.787
2012-02-01,3.968
2012-03-01,4.156
2012-04-01,4.254
2012-05-01,4.048
2012-06-01,3.787
2012-07-01,3.68
2012-08-01,4.035
2012-09-01,4.184
2012-10-01,4.077
2012-11-01,3.835
2012-12-01,3.733
2013-01-01,3.795
2013-02-01,4.104
2013-03-01,4.179
2013-04-01,4.003
2013-05-01,3.915
2013-06-01,3.948
2013-07-01,4.004
2013-08-01,4.006
2013-09-01,3.961
2013-10-01,3.829
2013-11-01,3.773
2013-12-01,3.863
2014-01-01,3.855
2014-02-01,3.864
2014-03-01,3.978
2014-04-01,4.169
2014-05-01,4.093
2014-06-01,4.02
2014-07-01,3.99
2014-08-01,3.851
2014-09-01,3.784
2014-10-01,3.674
2014-11-01,3.392
2014-12-01,3.127
2015-01-01,2.684
2015-02-01,2.7
2015-03-01,2.881
2015-04-01,2.955
2015-05-01,3.047
2015-06-01,3.15
2015-07-01,3.146
2015-08-01,2.98
2015-09-01,2.767
2015-10-01,2.737
2015-11-01,2.7
2015-12-01,2.615
2016-01-01,2.522
2016-02-01,2.374
2016-03-01,2.455
2016-04-01,2.585
2016-05-01,2.718
2016-06-01,2.802
2016-07-01,2.74
2016-08-01,2.702
2016-09-01,2.723
2016-10-01,2.753
2016-11-01,2.708
2016-12-01,2.75
2017-01-01,2.832
2017-02-01,2.828
2017-03-01,2.847
2017-04-01,2.895
2017-05-01,2.848
2017-06-01,2.826
2017-07-01,2.717
2017-08-01,2.771
2017-09-01,3.187
2017-10-01,3.046
2017-11-01,2.999
2017-12-01,2.963
2018-01-01,2.974
2018-02-01,3.101
2018-03-01,3.04
2018-04-01,3.164
2018-05-01,3.37
2018-06-01,3.418
2018-07-01,3.383
2018-08-01,3.403
2018-09-01,3.388
2018-10-01,3.418
2018-11-01,3.284
2018-12-01,3.049
2019-01-01,2.922
2019-02-01,2.939
2019-03-01,3.174
2019-04-01,3.336
2019-05-01,3.298
2019-06-01,3.169
2019-07-01,3.231
2019-08-01,3.108
2019-09-01,3.09
2019-10-01,3.108
2019-11-01,3.087
2019-12-01,3.123
2020-01-01,3.101
2020-02-01,3.066
2020-03-01,2.917
2020-04-01,2.594
2020-05-01,2.551
2020-06-01,2.624
2020-07-01,2.739
2020-08-01,2.742
2020-09-01,2.767
2020-10-01,2.784
2020-11-01,2.709
2020-12-01,2.778
2021-01-01,2.938
2021-02-01,3.09
2021-03-01,3.423
2021-04-01,3.521
2021-05-01,3.524
2021-06-01,3.587
2021-07-01,3.64
2021-08-01,3.663
2021-09-01,3.698
2021-10-01,3.845
2021-11-01,3.972
2021-12-01,3.952
2022-01-01,3.933
2022-02-01,4.086
2022-03-01,4.843
2022-04-01,4.896
2022-05-01,5.108
2022-06-01,5.519
2022-07-01,5.174
2022-08-01,4.562
2022-09-01,4.23
2022-10-01,4.072
2022-11-01,4.152
2022-12-01,3.935
2023-01-01,4.1
2023-02-01,4.144
2023-03-01,4.082
2023-04-01,4.255
2023-05-01,4.199
2023-06-01,4.099
2023-07-01,4.124
2023-08-01,4.367
2023-09-01,4.311
2023-10-01,4.141
2023-11-01,3.967
