"Date","APU0400704311"
1980-01-01,1.465
1980-02-01,1.411
1980-03-01,1.317
1980-04-01,1.303
1980-05-01,1.24
1980-06-01,1.24
1980-07-01,1.263
1980-08-01,1.363
1980-09-01,1.382
1980-10-01,1.466
1980-11-01,1.533
1980-12-01,1.468
1981-01-01,1.529
1981-02-01,1.449
1981-03-01,1.446
1981-04-01,1.452
1981-05-01,1.436
1981-06-01,1.432
1981-07-01,1.465
1981-08-01,1.507
1981-09-01,1.533
1981-10-01,1.604
1981-11-01,1.553
1981-12-01,1.587
1982-01-01,NA
1982-02-01,NA
1982-03-01,NA
1982-04-01,NA
1982-05-01,NA
1982-06-01,NA
1982-07-01,NA
1982-08-01,NA
1982-09-01,NA
1982-10-01,NA
1982-11-01,NA
1982-12-01,1.73
1983-01-01,NA
1983-02-01,NA
1983-03-01,NA
1983-04-01,NA
1983-05-01,NA
1983-06-01,NA
1983-07-01,NA
1983-08-01,NA
1983-09-01,NA
1983-10-01,NA
1983-11-01,NA
1983-12-01,NA
1984-01-01,NA
1984-02-01,NA
1984-03-01,NA
1984-04-01,NA
1984-05-01,NA
1984-06-01,NA
1984-07-01,NA
1984-08-01,NA
1984-09-01,NA
1984-10-01,1.442
1984-11-01,1.47
1984-12-01,1.557
1985-01-01,1.566
1985-02-01,1.512
1985-03-01,1.554
1985-04-01,1.472
1985-05-01,NA
1985-06-01,1.304
1985-07-01,1.385
1985-08-01,1.361
1985-09-01,1.389
1985-10-01,1.411
1985-11-01,1.539
1985-12-01,1.476
1986-01-01,1.5
1986-02-01,1.607
1986-03-01,1.6
1986-04-01,1.543
1986-05-01,1.489
1986-06-01,1.479
1986-07-01,1.634
1986-08-01,1.732
1986-09-01,1.74
1986-10-01,1.764
1986-11-01,1.917
1986-12-01,1.803
1987-01-01,NA
1987-02-01,1.613
1987-03-01,1.619
1987-04-01,1.417
1987-05-01,1.516
1987-06-01,1.58
1987-07-01,1.603
1987-08-01,1.589
1987-09-01,1.631
1987-10-01,1.655
1987-11-01,1.82
1987-12-01,1.711
1988-01-01,1.754
1988-02-01,1.678
