"Date","APUS37A72620"
1988-02-01,0.667
1988-03-01,0.647
1988-04-01,0.641
1988-05-01,0.683
1988-06-01,0.6
1988-07-01,0.671
1988-08-01,0.674
1988-09-01,0.692
1988-10-01,0.68
1988-11-01,0.675
1988-12-01,0.672
1989-01-01,0.681
1989-02-01,0.684
1989-03-01,0.701
1989-04-01,0.723
1989-05-01,0.696
1989-06-01,0.709
1989-07-01,0.703
1989-08-01,0.732
1989-09-01,0.731
1989-10-01,0.717
1989-11-01,0.721
1989-12-01,0.713
1990-01-01,0.707
1990-02-01,0.699
1990-03-01,0.708
1990-04-01,0.742
1990-05-01,0.747
1990-06-01,0.73
1990-07-01,0.727
1990-08-01,0.721
1990-09-01,0.729
1990-10-01,0.721
1990-11-01,0.719
1990-12-01,0.72
1991-01-01,0.721
1991-02-01,0.721
1991-03-01,0.726
1991-04-01,0.691
1991-05-01,0.742
1991-06-01,0.682
1991-07-01,0.734
1991-08-01,0.687
1991-09-01,0.752
1991-10-01,0.752
1991-11-01,0.738
1991-12-01,0.724
1992-01-01,0.72
1992-02-01,0.706
1992-03-01,0.722
1992-04-01,0.714
1992-05-01,0.744
1992-06-01,0.746
1992-07-01,0.748
1992-08-01,0.752
1992-09-01,0.725
1992-10-01,0.731
1992-11-01,0.74
1992-12-01,0.739
1993-01-01,0.743
1993-02-01,0.744
1993-03-01,0.74
1993-04-01,0.718
1993-05-01,0.711
1993-06-01,0.723
1993-07-01,0.72
1993-08-01,0.765
1993-09-01,0.753
1993-10-01,0.764
1993-11-01,0.773
1993-12-01,0.754
1994-01-01,0.728
1994-02-01,0.706
1994-03-01,0.71
1994-04-01,0.723
1994-05-01,0.73
1994-06-01,0.726
1994-07-01,0.763
1994-08-01,0.759
1994-09-01,0.765
1994-10-01,0.754
1994-11-01,0.734
1994-12-01,0.715
1995-01-01,0.706
1995-02-01,0.751
1995-03-01,0.801
1995-04-01,0.803
1995-05-01,0.702
1995-06-01,0.731
1995-07-01,0.759
1995-08-01,0.762
1995-09-01,0.77
1995-10-01,0.752
1995-11-01,0.607
1995-12-01,0.58
1996-01-01,0.598
1996-02-01,0.59
1996-03-01,0.588
1996-04-01,0.634
1996-05-01,0.573
1996-06-01,0.585
1996-07-01,0.57
1996-08-01,0.613
1996-09-01,0.605
1996-10-01,0.574
1996-11-01,0.6
1996-12-01,0.599
1997-01-01,0.707
1997-02-01,0.754
1997-03-01,0.593
1997-04-01,0.432
1997-05-01,0.443
1997-06-01,0.558
1997-07-01,0.597
1997-08-01,0.556
1997-09-01,0.58
1997-10-01,0.567
1997-11-01,0.619
1997-12-01,0.618
1998-01-01,0.588
1998-02-01,0.518
1998-03-01,0.512
1998-04-01,0.494
1998-05-01,0.554
1998-06-01,0.521
1998-07-01,0.515
1998-08-01,0.522
1998-09-01,0.519
1998-10-01,0.53
1998-11-01,0.531
1998-12-01,0.552
1999-01-01,0.549
1999-02-01,0.493
1999-03-01,0.456
1999-04-01,0.576
1999-05-01,0.446
1999-06-01,0.485
1999-07-01,0.523
1999-08-01,0.539
1999-09-01,0.609
1999-10-01,0.605
1999-11-01,0.575
1999-12-01,0.533
2000-01-01,0.543
2000-02-01,0.545
2000-03-01,0.515
2000-04-01,0.633
2000-05-01,0.53
2000-06-01,0.731
2000-07-01,0.781
2000-08-01,0.779
2000-09-01,0.782
2000-10-01,0.864
2000-11-01,0.833
2000-12-01,0.804
2001-01-01,1.011
2001-02-01,1.011
2001-03-01,1.037
2001-04-01,0.905
2001-05-01,0.902
2001-06-01,0.843
2001-07-01,0.75
2001-08-01,0.75
2001-09-01,0.811
2001-10-01,0.816
2001-11-01,0.85
2001-12-01,0.851
2002-01-01,0.832
2002-02-01,0.578
2002-03-01,0.548
2002-04-01,0.513
2002-05-01,0.607
2002-06-01,0.608
2002-07-01,0.623
2002-08-01,0.594
2002-09-01,0.595
2002-10-01,0.629
2002-11-01,0.656
2002-12-01,0.656
2003-01-01,0.66
2003-02-01,0.735
2003-03-01,0.905
2003-04-01,1.006
2003-05-01,1.006
2003-06-01,1.006
2003-07-01,1.006
2003-08-01,0.873
2003-09-01,0.873
2003-10-01,1.012
2003-11-01,1.012
2003-12-01,1.012
2004-01-01,0.787
2004-02-01,0.804
2004-03-01,0.615
2004-04-01,0.684
2004-05-01,0.683
2004-06-01,0.872
2004-07-01,0.975
2004-08-01,0.975
2004-09-01,0.975
2004-10-01,1.113
2004-11-01,1.113
2004-12-01,1.138
2005-01-01,1.142
2005-02-01,0.77
2005-03-01,0.77
2005-04-01,0.851
2005-05-01,0.918
2005-06-01,0.873
2005-07-01,1.143
2005-08-01,1.182
2005-09-01,1.277
2005-10-01,1.909
2005-11-01,1.895
2005-12-01,1.611
2006-01-01,1.567
2006-02-01,1.077
2006-03-01,0.923
2006-04-01,0.813
2006-05-01,0.811
2006-06-01,0.809
2006-07-01,1.074
2006-08-01,1.107
2006-09-01,1.107
2006-10-01,1.107
2006-11-01,1.098
2006-12-01,1.097
2007-01-01,1.009
2007-02-01,0.903
2007-03-01,1.092
2007-04-01,1.152
2007-05-01,1.127
2007-06-01,1.203
2007-07-01,1.224
2007-08-01,1.272
2007-09-01,1.265
2007-10-01,1.233
2007-11-01,1.223
2007-12-01,1.188
2008-01-01,1.09
2008-02-01,1.073
2008-03-01,0.997
2008-04-01,1.209
2008-05-01,1.283
2008-06-01,1.522
2008-07-01,1.726
2008-08-01,1.787
2008-09-01,1.468
2008-10-01,1.334
2008-11-01,1.364
2008-12-01,1.314
2009-01-01,1.035
2009-02-01,0.863
2009-03-01,0.745
2009-04-01,0.697
2009-05-01,0.755
2009-06-01,0.749
2009-07-01,0.897
2009-08-01,1.037
2009-09-01,1.02
2009-10-01,0.989
2009-11-01,1.072
2009-12-01,0.958
2010-01-01,0.939
2010-02-01,0.891
2010-03-01,0.854
2010-04-01,0.858
2010-05-01,0.887
2010-06-01,0.85
2010-07-01,1.114
2010-08-01,1.157
2010-09-01,1.1
2010-10-01,1.063
2010-11-01,1.022
2010-12-01,0.965
2011-01-01,0.869
2011-02-01,0.838
2011-03-01,0.81
2011-04-01,0.889
2011-05-01,0.978
2011-06-01,1.036
2011-07-01,1.178
2011-08-01,1.281
2011-09-01,1.35
2011-10-01,1.014
2011-11-01,0.984
2011-12-01,0.925
2012-01-01,0.872
2012-02-01,0.808
2012-03-01,0.743
2012-04-01,0.751
2012-05-01,0.724
2012-06-01,0.724
2012-07-01,0.773
2012-08-01,0.828
2012-09-01,0.85
2012-10-01,0.893
2012-11-01,0.924
2012-12-01,0.957
2013-01-01,0.779
2013-02-01,0.752
2013-03-01,0.741
2013-04-01,0.766
2013-05-01,0.791
2013-06-01,0.847
2013-07-01,0.858
2013-08-01,0.874
2013-09-01,0.9
2013-10-01,0.909
2013-11-01,0.887
2013-12-01,0.878
2014-01-01,0.876
2014-02-01,0.876
2014-03-01,1.028
2014-04-01,1.049
2014-05-01,1.034
2014-06-01,1.078
2014-07-01,1.04
2014-08-01,1.039
2014-09-01,1.038
2014-10-01,1.037
2014-11-01,1.008
2014-12-01,0.982
2015-01-01,0.98
2015-02-01,0.859
2015-03-01,0.698
2015-04-01,0.712
2015-05-01,0.683
2015-06-01,0.698
2015-07-01,0.858
2015-08-01,0.861
2015-09-01,0.861
2015-10-01,0.907
2015-11-01,0.89
2015-12-01,0.869
2016-01-01,0.801
2016-02-01,0.77
2016-03-01,0.767
2016-04-01,0.773
2016-05-01,0.823
2016-06-01,0.843
2016-07-01,0.979
2016-08-01,1.031
2016-09-01,1.03
2016-10-01,1.031
2016-11-01,1.041
2016-12-01,1.053
2017-01-01,1.063
2017-02-01,1.012
2017-03-01,0.921
2017-04-01,0.962
2017-05-01,1.37
2017-06-01,1.457
2017-07-01,1.531
2017-08-01,1.552
2017-09-01,1.553
2017-10-01,1.548
2017-11-01,1.536
2017-12-01,1.565
2018-01-01,1.507
2018-02-01,1.536
2018-03-01,1.498
2018-04-01,1.42
2018-05-01,1.373
2018-06-01,1.361
2018-07-01,1.358
2018-08-01,1.34
2018-09-01,1.343
2018-10-01,1.287
2018-11-01,1.283
2018-12-01,1.312
2019-01-01,1.26
2019-02-01,NA
2019-03-01,1.222
2019-04-01,1.129
2019-05-01,1.106
2019-06-01,1.119
2019-07-01,1.238
2019-08-01,1.281
2019-09-01,1.313
2019-10-01,1.384
2019-11-01,1.339
2019-12-01,1.338
2020-01-01,1.286
2020-02-01,1.242
2020-03-01,1.195
2020-04-01,1.25
2020-05-01,1.226
2020-06-01,1.226
2020-07-01,1.32
2020-08-01,1.34
2020-09-01,1.446
2020-10-01,1.455
2020-11-01,1.475
2020-12-01,1.623
2021-01-01,1.559
2021-02-01,1.56
2021-03-01,1.555
2021-04-01,1.586
2021-05-01,1.626
2021-06-01,1.628
2021-07-01,1.65
2021-08-01,1.695
2021-09-01,1.698
2021-10-01,1.87
2021-11-01,1.871
2021-12-01,1.898
2022-01-01,1.801
2022-02-01,1.837
2022-03-01,1.92
2022-04-01,1.971
2022-05-01,2.067
2022-06-01,2.308
2022-07-01,2.043
2022-08-01,2.29
2022-09-01,2.31
2022-10-01,2.399
2022-11-01,2.099
2022-12-01,2.176
2023-01-01,2.172
2023-02-01,1.894
2023-03-01,1.812
2023-04-01,1.73
2023-05-01,1.7
2023-06-01,1.753
2023-07-01,1.808
2023-08-01,1.886
2023-09-01,1.914
2023-10-01,2.146
2023-11-01,2.157
