"Date","CPGDFD02USM657N"
1960-01-01,-0.32258064516128
1960-02-01,-0.323624595469265
1960-03-01,0.324675324675334
1960-04-01,1.61812297734629
1960-05-01,0.318471337579608
1960-06-01,0.634920634920634
1960-07-01,0.31545741324922
1960-08-01,-0.628930817610062
1960-09-01,0
1960-10-01,0.632911392405062
1960-11-01,0.314465408805022
1960-12-01,0.31347962382446
1961-01-01,-0.312500000000009
1961-02-01,0
1961-03-01,0
1961-04-01,0
1961-05-01,-0.626959247648902
1961-06-01,0
1961-07-01,0.946372239747642
1961-08-01,-0.624999999999999
1961-09-01,-0.31446540880504
1961-10-01,0
1961-11-01,-0.946372239747623
1961-12-01,0.318471337579608
1962-01-01,0.634920634920634
1962-02-01,0.630914826498422
1962-03-01,0
1962-04-01,0
1962-05-01,0
1962-06-01,0
1962-07-01,0.31347962382446
1962-08-01,0
1962-09-01,1.25
1962-10-01,-0.617283950617283
1962-11-01,-0.310559006211189
1962-12-01,-0.623052959501557
1963-01-01,1.2539184952978
1963-02-01,0.309597523219823
1963-03-01,-0.617283950617283
1963-04-01,-0.310559006211189
1963-05-01,0
1963-06-01,0.934579439252344
1963-07-01,1.23456790123457
1963-08-01,-0.304878048780478
1963-09-01,-0.611620795107033
1963-10-01,-0.615384615384633
1963-11-01,0.309597523219823
1963-12-01,0
1964-01-01,0.617283950617283
1964-02-01,0.306748466257677
1964-03-01,-0.611620795107033
1964-04-01,0
1964-05-01,-0.307692307692316
1964-06-01,0.925925925925934
1964-07-01,1.22324159021407
1964-08-01,-0.302114803625386
1964-09-01,0
1964-10-01,0
1964-11-01,-0.303030303030294
1964-12-01,0
1965-01-01,-0.303951367781164
1965-02-01,0
1965-03-01,0
1965-04-01,0.609756097560975
1965-05-01,0.606060606060605
1965-06-01,2.40963855421688
1965-07-01,0.88235294117646
1965-08-01,-0.87463556851311
1965-09-01,-0.588235294117646
1965-10-01,-0.295857988165689
1965-11-01,0
1965-12-01,1.18694362017804
1966-01-01,0.879765395894418
1966-02-01,1.74418604651163
1966-03-01,0.571428571428571
1966-04-01,0.284090909090917
1966-05-01,-0.849858356940517
1966-06-01,0.285714285714294
1966-07-01,0.569800569800569
1966-08-01,1.41643059490084
1966-09-01,-0.279329608938539
1966-10-01,-0.280112044817935
1966-11-01,-0.842696629213474
1966-12-01,-0.283286118980178
1967-01-01,-0.2840909090909
1967-02-01,-0.284900284900293
1967-03-01,-0.285714285714277
1967-04-01,-0.573065902578813
1967-05-01,0
1967-06-01,1.1527377521614
1967-07-01,0.854700854700845
1967-08-01,0.564971751412429
1967-09-01,-0.842696629213474
1967-10-01,-0.283286118980178
1967-11-01,-0.2840909090909
1967-12-01,0.569800569800569
1968-01-01,0.8498583569405
1968-02-01,0.280898876404502
1968-03-01,0.560224089635854
1968-04-01,0.278551532033417
1968-05-01,0.277777777777786
1968-06-01,0.277008310249315
1968-07-01,0.828729281767946
1968-08-01,0.273972602739734
1968-09-01,-0.273224043715855
1968-10-01,0.547945205479451
1968-11-01,-0.544959128065394
1968-12-01,0.547945205479451
1969-01-01,0.8174386920981
1969-02-01,0
1969-03-01,0.270270270270262
1969-04-01,0.539083557951482
1969-05-01,0.536193029490632
1969-06-01,1.6
1969-07-01,1.0498687664042
1969-08-01,0.519480519480519
1969-09-01,0
1969-10-01,-0.775193798449619
1969-11-01,0.781250000000007
1969-12-01,1.55038759689922
1970-01-01,0.763358778625961
1970-02-01,0.505050505050504
1970-03-01,0
1970-04-01,0
1970-05-01,0.50251256281407
1970-06-01,0
1970-07-01,0.750000000000006
1970-08-01,-0.248138957816384
1970-09-01,-0.248756218905465
1970-10-01,-0.249376558603498
1970-11-01,-0.750000000000006
1970-12-01,0.25188916876575
1971-01-01,0
1971-02-01,0.50251256281407
1971-03-01,0.999999999999999
1971-04-01,0.990099009900974
1971-05-01,0.245098039215693
1971-06-01,0.733496332518344
1971-07-01,0.728155339805817
1971-08-01,0
1971-09-01,-0.963855421686746
1971-10-01,-0.243309002433097
1971-11-01,0
1971-12-01,1.21951219512196
1972-01-01,0
1972-02-01,1.92771084337349
1972-03-01,0.23640661938535
1972-04-01,-0.23584905660378
1972-05-01,-0.236406619385335
1972-06-01,0.710900473933656
1972-07-01,1.17647058823529
1972-08-01,0.23255813953489
1972-09-01,0
1972-10-01,0
1972-11-01,0.696055684454748
1972-12-01,0.460829493087557
1973-01-01,2.52293577981652
1973-02-01,2.2371364653244
1973-03-01,3.06345733041574
1973-04-01,1.69851380042464
1973-05-01,0.835073068893527
1973-06-01,1.65631469979296
1973-07-01,0.814663951120162
1973-08-01,7.47474747474748
1973-09-01,-1.50375939849624
1973-10-01,-0.381679389312976
1973-11-01,0.957854406130272
1973-12-01,0.948766603415553
1974-01-01,1.8796992481203
1974-02-01,3.13653136531365
1974-03-01,0.894454382826458
1974-04-01,-0.709219858156006
1974-05-01,0.53571428571428
1974-06-01,0.355239786856117
1974-07-01,-0.176991150442483
1974-08-01,1.59574468085107
1974-09-01,1.39616055846422
1974-10-01,0.688468158347676
1974-11-01,1.02564102564103
1974-12-01,1.18443316412859
1975-01-01,0.668896321070253
1975-02-01,0.332225913621252
1975-03-01,-0.331125827814559
1975-04-01,-0.166112956810636
1975-05-01,0.332778702163051
1975-06-01,1.82421227197348
1975-07-01,2.93159609120522
1975-08-01,-0.474683544303811
1975-09-01,-0.47694753577106
1975-10-01,0.638977635782747
1975-11-01,0.317460317460326
1975-12-01,0.474683544303792
1976-01-01,0
1976-02-01,-0.629921259842519
1976-03-01,-1.1093502377179
1976-04-01,0.32051282051281
1976-05-01,0.319488817891383
1976-06-01,0.477707006369421
1976-07-01,0.633914421553089
1976-08-01,0.157480314960634
1976-09-01,-0.628930817610062
1976-10-01,-0.15822784810127
1976-11-01,-0.475435816164812
1976-12-01,0.318471337579608
1977-01-01,1.11111111111112
1977-02-01,2.66875981161696
1977-03-01,0.45871559633027
1977-04-01,1.21765601217656
1977-05-01,0.300751879699257
1977-06-01,1.04947526236881
1977-07-01,0.44510385756676
1977-08-01,0.295420974889226
1977-09-01,-0.589101620029454
1977-10-01,-0.296296296296305
1977-11-01,0.742942050520063
1977-12-01,0.294985250737472
1978-01-01,1.76470588235292
1978-02-01,1.58959537572254
1978-03-01,1.13798008534852
1978-04-01,1.96905766526019
1978-05-01,1.65517241379312
1978-06-01,1.89959294436905
1978-07-01,0.399467376830904
1978-08-01,0
1978-09-01,-0.265251989389928
1978-10-01,0.66489361702128
1978-11-01,0.26420079260237
1978-12-01,0.790513833992102
1979-01-01,2.48366013071896
1979-02-01,2.16836734693878
1979-03-01,0.873907615480644
1979-04-01,0.742574257425734
1979-05-01,0.737100737100729
1979-06-01,0.365853658536596
1979-07-01,0.48602673147023
1979-08-01,-0.604594921402663
1979-09-01,0.243309002433097
1979-10-01,0.364077669902908
1979-11-01,0.241837968561056
1979-12-01,1.20627261761159
1980-01-01,0.715137067938028
1980-02-01,0.355029585798812
1980-03-01,0.943396226415093
1980-04-01,0.700934579439258
1980-05-01,0.464037122969837
1980-06-01,0.577367205542728
1980-07-01,1.49253731343284
1980-08-01,1.80995475113122
1980-09-01,1.11111111111112
1980-10-01,0.329670329670326
1980-11-01,0.876232201533405
1980-12-01,0.651465798045608
1981-01-01,0.647249190938504
1981-02-01,0.64308681672025
1981-03-01,0.532481363152292
1981-04-01,0
1981-05-01,-0.423728813559321
1981-06-01,0.425531914893616
1981-07-01,1.05932203389831
1981-08-01,0.419287211740041
1981-09-01,0.208768267223376
1981-10-01,-0.416666666666666
1981-11-01,-0.418410041841004
1981-12-01,0.210084033613451
1982-01-01,1.36268343815514
1982-02-01,1.03412616339193
1982-03-01,-0.409416581371545
1982-04-01,0.308324768756432
1982-05-01,0.717213114754094
1982-06-01,1.01729399796542
1982-07-01,0
1982-08-01,-0.704934541792556
1982-09-01,0
1982-10-01,-0.405679513184584
1982-11-01,-0.407331975560081
1982-12-01,-0.204498977505106
1983-01-01,0.512295081967203
1983-02-01,0.407747196738022
1983-03-01,0.507614213197972
1983-04-01,0.606060606060611
1983-05-01,0.100401606425706
1983-06-01,-0.300902708124382
1983-07-01,-0.100603621730373
1983-08-01,-0.100704934541795
1983-09-01,0
1983-10-01,0
1983-11-01,-0.302419354838706
1983-12-01,0.505561172901911
1984-01-01,2.51509054325956
1984-02-01,1.17762512266928
1984-03-01,-0.0969932104752579
1984-04-01,-0.0970873786407911
1984-05-01,-0.777453838678327
1984-06-01,0.29382957884429
1984-07-01,0.390624999999999
1984-08-01,0.583657587548631
1984-09-01,-0.290135396518384
1984-10-01,0
1984-11-01,-0.387972841901066
1984-12-01,0.292112950340807
1985-01-01,0.970873786407771
1985-02-01,0.865384615384606
1985-03-01,-0.0953288846520409
1985-04-01,-0.190839694656494
1985-05-01,-0.478011472275337
1985-06-01,-0.0960614793467732
1985-07-01,0.0961538461538374
1985-08-01,-0.192122958693569
1985-09-01,-0.0962463907603377
1985-10-01,-0.0963391136801569
1985-11-01,0.482160077145615
1985-12-01,0.863723608445288
1986-01-01,1.14176974310182
1986-02-01,-0.37629350893697
1986-03-01,-0.0944287063267147
1986-04-01,0.0945179584120897
1986-05-01,0.188857412653441
1986-06-01,-0.094250706880293
1986-07-01,1.22641509433961
1986-08-01,1.11835973904939
1986-09-01,0.0921658986175252
1986-10-01,0.0920810313075422
1986-11-01,0.183992640294393
1986-12-01,0.0918273645546509
1987-01-01,1.55963302752292
1987-02-01,0.451671183378502
1987-03-01,-0.269784172661889
1987-04-01,0.360685302073951
1987-05-01,0.62893081761007
1987-06-01,0.53571428571428
1987-07-01,-0.444049733570162
1987-08-01,0
1987-09-01,0.267618198037485
1987-10-01,0
1987-11-01,-0.266903914590766
1987-12-01,0.624442462087408
1988-01-01,1.15248226950357
1988-02-01,-0.17528483786153
1988-03-01,0
1988-04-01,0.614574187884095
